mispar_mosah|shem_mosah|cod_sug_mosah|sug_mosah|ktovet|yishuv|telephone|mikud|cod_miktzoa|miktzoa|menahel_miktzoa|rasham_havarot
"60349"|"גבריס בסאם - מוסך הצומת"|"6"|"מוסך מורשה"|"ת.ד.216"|"אעבלין"|"04-9500689"|"30012"|"10"|"מכונאות רכב בנזין"|"גבריס באסם"|"055780738"
"60349"|"גבריס בסאם - מוסך הצומת"|"6"|"מוסך מורשה"|"ת.ד.216"|"אעבלין"|"04-9500689"|"30012"|"20"|"מכונאות רכב דיזל"|"גבריס באסם"|"055780738"
"60350"|"שאמי לואי אור הצפון"|"6"|"מוסך מורשה"|"בלטימור א.תעשיה"|"עכו"|"04-9915453"|"24103"|"10"|"מכונאות רכב בנזין"|"אייימן קטישיה"|"000000000"
"60350"|"שאמי לואי אור הצפון"|"6"|"מוסך מורשה"|"בלטימור א.תעשיה"|"עכו"|"04-9915453"|"24103"|"20"|"מכונאות רכב דיזל"|"איימן קטישיה"|"000000000"
"60351"|"קרייבסקי ולדמיר את עפר חלפה מוסך"|"6"|"מוסך מורשה"|"ת.ד. 13   א.תעשיה"|"חצור הגלילית"|"04-6801058"|"10300"|"10"|"מכונאות רכב בנזין"|"קריבסקי ולדימיר"|"321975369"
"60351"|"קרייבסקי ולדמיר את עפר חלפה מוסך"|"6"|"מוסך מורשה"|"ת.ד. 13   א.תעשיה"|"חצור הגלילית"|"04-6801058"|"10300"|"20"|"מכונאות רכב דיזל"|"קריבסקי ולדימיר"|"321975369"
"60351"|"קרייבסקי ולדמיר את עפר חלפה מוסך"|"6"|"מוסך מורשה"|"ת.ד. 13   א.תעשיה"|"חצור הגלילית"|"04-6801058"|"10300"|"195"|"תיקון וכוון מתלים ברכב"|"קריבסקי ולדימיר"|"321975369"
"60352"|"ע.ח'וטבא  מוסך 2000  בע מ"|"6"|"מוסך מורשה"|"א.תעשיה ת.ד.314"|"עראבה"|"04-6747092"|"24945"|"10"|"מכונאות רכב בנזין"|"חוטבא חאלד"|"514531706"
"60352"|"ע.ח'וטבא  מוסך 2000  בע מ"|"6"|"מוסך מורשה"|"א.תעשיה ת.ד.314"|"עראבה"|"04-6747092"|"24945"|"20"|"מכונאות רכב דיזל"|"חוטבא חאלד"|"514531706"
"60352"|"ע.ח'וטבא  מוסך 2000  בע מ"|"6"|"מוסך מורשה"|"א.תעשיה ת.ד.314"|"עראבה"|"04-6747092"|"24945"|"70"|"תיקון מרכבי רכב"|"ח'וטבא עבדאללה"|"514531706"
"60352"|"ע.ח'וטבא  מוסך 2000  בע מ"|"6"|"מוסך מורשה"|"א.תעשיה ת.ד.314"|"עראבה"|"04-6747092"|"24945"|"100"|"צבעות רכב"|"ח'וטבא עבדאללה"|"514531706"
"60355"|"כהן אשר מוסך גליל"|"6"|"מוסך מורשה"|"רח השקדים א.תעשיה"|"טבריה"|"04-6723170"|"14200"|"10"|"מכונאות רכב בנזין"|"כהן אשר"|"005556956"
"60355"|"כהן אשר מוסך גליל"|"6"|"מוסך מורשה"|"רח השקדים א.תעשיה"|"טבריה"|"04-6723170"|"14200"|"20"|"מכונאות רכב דיזל"|"כהן אשר"|"005556956"
"60355"|"כהן אשר מוסך גליל"|"6"|"מוסך מורשה"|"רח השקדים א.תעשיה"|"טבריה"|"04-6723170"|"14200"|"130"|"תיקון והחלפת צמיגים"|"כהן אשר"|"005556956"
"60355"|"כהן אשר מוסך גליל"|"6"|"מוסך מורשה"|"רח השקדים א.תעשיה"|"טבריה"|"04-6723170"|"14200"|"195"|"תיקון וכוון מתלים ברכב"|"כהו אשר"|"005556956"
"60356"|"בני משה ביטון ד.א.ש.בע מ"|"6"|"מוסך מורשה"|"ת.ד.310 א.תעשיה צפוני"|"בית שאן"|"04-6481321"|"10900"|"130"|"תיקון והחלפת צמיגים"|"ביטון אלי"|"511036832"
"60364"|"כהן יצחק  מוסך א.א. ימית"|"6"|"מוסך מורשה"|"רח יהודה לוי א.תעשיה"|"טבריה"|"04-6721193"|"14246"|"10"|"מכונאות רכב בנזין"|"כהן יצחק"|"000000000"
"60364"|"כהן יצחק  מוסך א.א. ימית"|"6"|"מוסך מורשה"|"רח יהודה לוי א.תעשיה"|"טבריה"|"04-6721193"|"14246"|"20"|"מכונאות רכב דיזל"|"כהן יצחק"|"000000000"
"60364"|"כהן יצחק  מוסך א.א. ימית"|"6"|"מוסך מורשה"|"רח יהודה לוי א.תעשיה"|"טבריה"|"04-6721193"|"14246"|"180"|"בדיקות-רכב )קניה ומכירה)"|"כהן יצחק"|"000000000"
"60366"|"מכון רישוי חפר פ.א.בע מ"|"1"|"מכון רישוי"|"ת.ד.3400 א.ת.דרומי"|"חדרה"|"04-6339416"|"38133"|"170"|"בדיקות עשן ברכב דיזל"|"פרנק דן"|"511088122"
"60366"|"מכון רישוי חפר פ.א.בע מ"|"1"|"מכון רישוי"|"ת.ד.3400 א.ת.דרומי"|"חדרה"|"04-6339416"|"38133"|"180"|"בדיקות-רכב )קניה ומכירה)"|"פרנק דן"|"511088122"
"60366"|"מכון רישוי חפר פ.א.בע מ"|"1"|"מכון רישוי"|"ת.ד.3400 א.ת.דרומי"|"חדרה"|"04-6339416"|"38133"|"181"|"מכון רישוי-פתוח לשרות הציבור"|"פרנק דן"|"511088122"
"60370"|"שעיבי טל מוסך אוטו סירויס"|"6"|"מוסך מורשה"|"רחוב פרידלנדר 12 מול אליאנס"|"חדרה"|"052-8119313"|"38134"|"10"|"מכונאות רכב בנזין"|"מלשין ניקולאי"|"000000000"
"60370"|"שעיבי טל מוסך אוטו סירויס"|"6"|"מוסך מורשה"|"רחוב פרידלנדר 12 מול אליאנס"|"חדרה"|"052-8119313"|"38134"|"20"|"מכונאות רכב דיזל"|"מלשין ניקולאי"|"000000000"
"60371"|"דכואר - נאסיף המקצוען בצמיגים"|"6"|"מוסך מורשה"|"ת.ד.143 - פסוטה"|"פסוטה"|"052-2482385"|"25170"|"130"|"תיקון והחלפת צמיגים"|"דכואר נאסיף"|"059477521"
"60372"|"וליד מזגנים בע מ"|"2"|"מוסך רישוי לרכב חדש"|"ת.ד.2428"|"סח'נין"|"04-6740590"|"20173"|"187"|"רישום ראשוני לרכב חדש"|"ח'לאילה סיהאם"|"512719048"
"60372"|"וליד מזגנים בע מ"|"2"|"מוסך רישוי לרכב חדש"|"ת.ד.2428"|"סח'נין"|"04-6740590"|"20173"|"205"|"שירות תיקון למזגן אויר לרכב"|"גאליה ווליד"|"512719048"
"60373"|"דורון ארז מוסך פרג'"|"6"|"מוסך מורשה"|"ת.ד.1725 רח הירדן"|"טבריה"|"04-6724777"|"14204"|"70"|"תיקון מרכבי רכב"|"דורון ארז"|"032383879"
"60373"|"דורון ארז מוסך פרג'"|"6"|"מוסך מורשה"|"ת.ד.1725 רח הירדן"|"טבריה"|"04-6724777"|"14204"|"100"|"צבעות רכב"|"דורון ארז"|"032383879"
"60373"|"דורון ארז מוסך פרג'"|"6"|"מוסך מורשה"|"ת.ד.1725 רח הירדן"|"טבריה"|"04-6724777"|"14204"|"120"|"זגגות רכב"|"דורון ארז"|"032383879"
"60375"|"מוסך צחי בע מ"|"6"|"מוסך מורשה"|"רח' יהודה הלוי 41"|"טבריה"|"04-6712565"|"11415"|"10"|"מכונאות רכב בנזין"|"כהן צחי"|"514289214"
"60375"|"מוסך צחי בע מ"|"6"|"מוסך מורשה"|"רח' יהודה הלוי 41"|"טבריה"|"04-6712565"|"11415"|"20"|"מכונאות רכב דיזל"|"כהן צחי"|"514289214"
"60375"|"מוסך צחי בע מ"|"6"|"מוסך מורשה"|"רח' יהודה הלוי 41"|"טבריה"|"04-6712565"|"11415"|"23"|"תיקון אחזקת רכב חשמלי/היברידי"|"כהן צחי"|"514289214"
"60377"|"מרכז שרות הוד נהריה בע מ"|"6"|"מוסך מורשה"|"ת.ד.9031 א.תעשיה צפון"|"נהרייה"|"04-9829536"|"22108"|"10"|"מכונאות רכב בנזין"|"קרביס דב"|"513729434"
"60377"|"מרכז שרות הוד נהריה בע מ"|"6"|"מוסך מורשה"|"ת.ד.9031 א.תעשיה צפון"|"נהרייה"|"04-9829536"|"22108"|"20"|"מכונאות רכב דיזל"|"קרביס דב"|"513729434"
"60377"|"מרכז שרות הוד נהריה בע מ"|"6"|"מוסך מורשה"|"ת.ד.9031 א.תעשיה צפון"|"נהרייה"|"04-9829536"|"22108"|"30"|"חשמלאות רכב"|"קרביס דב"|"513729434"
"60377"|"מרכז שרות הוד נהריה בע מ"|"6"|"מוסך מורשה"|"ת.ד.9031 א.תעשיה צפון"|"נהרייה"|"04-9829536"|"22108"|"205"|"שירות תיקון למזגן אויר לרכב"|"קרביס דב"|"513729434"
"60378"|"קריספין יצחק - מכונאות רכב"|"6"|"מוסך מורשה"|"ת.ד.752 י.הלוי"|"טבריה"|"04-6716582"|"14246"|"10"|"מכונאות רכב בנזין"|"טויטו שושן"|"051848992"
"60381"|"מטיילי קרית-שמונה בע מ"|"6"|"מוסך מורשה"|"ת.ד.623 א.תעשיה צפון"|"קריית שמונה"|"04-6942098"|"10200"|"10"|"מכונאות רכב בנזין"|"ירקוני דוד"|"510823024"
"60381"|"מטיילי קרית-שמונה בע מ"|"6"|"מוסך מורשה"|"ת.ד.623 א.תעשיה צפון"|"קריית שמונה"|"04-6942098"|"10200"|"20"|"מכונאות רכב דיזל"|"ירקוני דוד"|"510823024"
"60381"|"מטיילי קרית-שמונה בע מ"|"6"|"מוסך מורשה"|"ת.ד.623 א.תעשיה צפון"|"קריית שמונה"|"04-6942098"|"10200"|"21"|"מכונאות דיזל משאיות ואוטובוסים"|"ירקוני דוד"|"510823024"
"60381"|"מטיילי קרית-שמונה בע מ"|"6"|"מוסך מורשה"|"ת.ד.623 א.תעשיה צפון"|"קריית שמונה"|"04-6942098"|"10200"|"190"|"טרקטורים ומכונות ניידות"|"ירקוני דוד"|"510823024"
"60381"|"מטיילי קרית-שמונה בע מ"|"6"|"מוסך מורשה"|"ת.ד.623 א.תעשיה צפון"|"קריית שמונה"|"04-6942098"|"10200"|"191"|"תיקון טרקטורונים"|"ירקוני דוד"|"510823024"
"60381"|"מטיילי קרית-שמונה בע מ"|"6"|"מוסך מורשה"|"ת.ד.623 א.תעשיה צפון"|"קריית שמונה"|"04-6942098"|"10200"|"194"|"תיקון מלגזות הרמה"|"ירקוני דוד"|"510823024"
"60382"|"מוסך הכרמל אהרון את חסון בע מ"|"6"|"מוסך מורשה"|"שדרות אבא חושי"|"עספיא"|"04-8391334"|"30090"|"10"|"מכונאות רכב בנזין"|"קדוש יצחק"|"512095803"
"60382"|"מוסך הכרמל אהרון את חסון בע מ"|"6"|"מוסך מורשה"|"שדרות אבא חושי"|"עספיא"|"04-8391334"|"30090"|"20"|"מכונאות רכב דיזל"|"קדוש יצחק"|"512095803"
"60388"|"מוסכי בוטרוס ג'בור בע מ"|"6"|"מוסך מורשה"|"רח' החרושת 15 ת.ד 204"|"מעלות-תרשיחא"|"04-9575222"|"24952"|"10"|"מכונאות רכב בנזין"|"ג'בור בוטרוס"|"513698878"
"60388"|"מוסכי בוטרוס ג'בור בע מ"|"6"|"מוסך מורשה"|"רח' החרושת 15 ת.ד 204"|"מעלות-תרשיחא"|"04-9575222"|"24952"|"20"|"מכונאות רכב דיזל"|"ג'בור בוטרוס"|"513698878"
"60388"|"מוסכי בוטרוס ג'בור בע מ"|"6"|"מוסך מורשה"|"רח' החרושת 15 ת.ד 204"|"מעלות-תרשיחא"|"04-9575222"|"24952"|"70"|"תיקון מרכבי רכב"|"בארוד עטאללה"|"513698878"
"60388"|"מוסכי בוטרוס ג'בור בע מ"|"6"|"מוסך מורשה"|"רח' החרושת 15 ת.ד 204"|"מעלות-תרשיחא"|"04-9575222"|"24952"|"100"|"צבעות רכב"|"בארוד עטאללה"|"513698878"
"60390"|"גאזלין סמיח מוסך יפיע מוטורס"|"6"|"מוסך מורשה"|"כביש ראשי ת ד 1402"|"יפיע"|"050-6520081"|"16955"|"10"|"מכונאות רכב בנזין"|"כנאנה מופיק"|"000000000"
"60390"|"גאזלין סמיח מוסך יפיע מוטורס"|"6"|"מוסך מורשה"|"כביש ראשי ת ד 1402"|"יפיע"|"050-6520081"|"16955"|"20"|"מכונאות רכב דיזל"|"כנאנה מופיק"|"000000000"
"60392"|"טאהה חאלד מחמוד"|"6"|"מוסך מורשה"|"ת.ד.984  דרך אלסהל"|"כאבול"|"04-9940895"|"24963"|"10"|"מכונאות רכב בנזין"|"טאהה חאלד מחמוד"|"059873075"
"60392"|"טאהה חאלד מחמוד"|"6"|"מוסך מורשה"|"ת.ד.984  דרך אלסהל"|"כאבול"|"04-9940895"|"24963"|"20"|"מכונאות רכב דיזל"|"טאהה חאלד מחמוד"|"059873075"
"60395"|"רבינוביץ סטניסלב סרוויס קאר"|"6"|"מוסך מורשה"|"דרך בר יהודה 147"|"נשר"|"04-8200056"|"20302"|"10"|"מכונאות רכב בנזין"|"גרודמן בן ציון"|"000000000"
"60395"|"רבינוביץ סטניסלב סרוויס קאר"|"6"|"מוסך מורשה"|"דרך בר יהודה 147"|"נשר"|"04-8200056"|"20302"|"20"|"מכונאות רכב דיזל"|"גרודמן בן ציון"|"000000000"
"60395"|"רבינוביץ סטניסלב סרוויס קאר"|"6"|"מוסך מורשה"|"דרך בר יהודה 147"|"נשר"|"04-8200056"|"20302"|"130"|"תיקון והחלפת צמיגים"|"גרודמן בן ציון"|"000000000"
"60395"|"רבינוביץ סטניסלב סרוויס קאר"|"6"|"מוסך מורשה"|"דרך בר יהודה 147"|"נשר"|"04-8200056"|"20302"|"195"|"תיקון וכוון מתלים ברכב"|"גרוזמן בן ציון"|"000000000"
"60399"|"השניים צפת 2000 (1999) בע מ"|"6"|"מוסך מורשה"|"ת.ד.4246 א.תעשיה חדש"|"צפת"|"04-6999823"|"13112"|"70"|"תיקון מרכבי רכב"|"עזרה שלום"|"051280873"
"60399"|"השניים צפת 2000 (1999) בע מ"|"6"|"מוסך מורשה"|"ת.ד.4246 א.תעשיה חדש"|"צפת"|"04-6999823"|"13112"|"100"|"צבעות רכב"|"עזרה שלום"|"051280873"
"60400"|"עבדו רוני - מוסך רוני"|"6"|"מוסך מורשה"|"ת.ד.671 א.תעשיה"|"פקיעין (בוקייעה)"|"04-9574203"|"24914"|"10"|"מכונאות רכב בנזין"|"עבדו רוני"|"024759839"
"60400"|"עבדו רוני - מוסך רוני"|"6"|"מוסך מורשה"|"ת.ד.671 א.תעשיה"|"פקיעין (בוקייעה)"|"04-9574203"|"24914"|"20"|"מכונאות רכב דיזל"|"עבדו רוני"|"024759839"
"60402"|"אבו עביד סאלח תיקון תקרים עוספיה"|"6"|"מוסך מורשה"|"ת.ד.1330 כביש ראשי"|"עספיא"|"04-8399054"|"30090"|"130"|"תיקון והחלפת צמיגים"|"אבו עביד סאלח"|"025876855"
"60403"|"חלבי סאלח -עמיד את עדי שרותי רכב"|"6"|"מוסך מורשה"|"כביש ראשי"|"דאלית אל-כרמל"|"052-3492654"|"30056"|"10"|"מכונאות רכב בנזין"|"זאהר רדא"|"020199279"
"60403"|"חלבי סאלח -עמיד את עדי שרותי רכב"|"6"|"מוסך מורשה"|"כביש ראשי"|"דאלית אל-כרמל"|"052-3492654"|"30056"|"20"|"מכונאות רכב דיזל"|"זאהר רדא"|"020199279"
"60405"|"חצב נציגיות ) ק.שמונה(  בע מ"|"6"|"מוסך מורשה"|"קואפ ג.עליון ת.ד.476"|"קריית שמונה"|"04-8441122"|"10200"|"130"|"תיקון והחלפת צמיגים"|"חייים יהודה"|"514739630"
"60407"|"ברהם אחמד - פנצריה"|"6"|"מוסך מורשה"|"שד ההסתדרות 178"|"חיפה"|"04-8726878"|"32960"|"130"|"תיקון והחלפת צמיגים"|"ברהם אחמד"|"053875795"
"60409"|"גורפינקל אלכס"|"6"|"מוסך מורשה"|"ת.ד.20243 א.תעשיה"|"חדרה"|"04-6222641"|"38490"|"10"|"מכונאות רכב בנזין"|"גורפינקל אלכס"|"306537069"
"60409"|"גורפינקל אלכס"|"6"|"מוסך מורשה"|"ת.ד.20243 א.תעשיה"|"חדרה"|"04-6222641"|"38490"|"20"|"מכונאות רכב דיזל"|"גורפינקל אלכס"|"306537069"
"60414"|"פנצריית הצפון בוסקילה חיים"|"6"|"מוסך מורשה"|"ד.נ.גליל מערבי - מוסך"|"נהרייה"|"04-9827438"|"22821"|"130"|"תיקון והחלפת צמיגים"|"בוסקילה חיים"|"000000000"
"60415"|"אבו זייד אברהים הצמיג המעולה"|"6"|"מוסך מורשה"|"ת.ד. 1099  דיר אל אסד"|"דייר אל-אסד"|"04-9584735"|"20188"|"130"|"תיקון והחלפת צמיגים"|"אבו זייד אברהים"|"056343049"
"60418"|"ר.עולם הצמיגים בע מ"|"6"|"מוסך מורשה"|"ת.ד.10605 השיש 36"|"חיפה"|"04-8403760"|"26119"|"130"|"תיקון והחלפת צמיגים"|"אבו חדרה מאגד"|"513173864"
"60422"|"מימון מיזוג אויר לרכב בע מ"|"6"|"מוסך מורשה"|"ת.ד.12015 א.תעשיה בלטימור 5"|"עכו"|"04-9917777"|"24100"|"205"|"שירות תיקון למזגן אויר לרכב"|"בן-עזרא מימון"|"512706383"
"60426"|"מוסך רון וצמיגי סארי"|"6"|"מוסך מורשה"|"הנפח 26 ת.ד.25070"|"חיפה"|"04-8414743"|"31250"|"10"|"מכונאות רכב בנזין"|"מוסקוביץ צבי"|"204585988"
"60426"|"מוסך רון וצמיגי סארי"|"6"|"מוסך מורשה"|"הנפח 26 ת.ד.25070"|"חיפה"|"04-8414743"|"31250"|"20"|"מכונאות רכב דיזל"|"מוסקוביץ צבי"|"204585988"
"60426"|"מוסך רון וצמיגי סארי"|"6"|"מוסך מורשה"|"הנפח 26 ת.ד.25070"|"חיפה"|"04-8414743"|"31250"|"130"|"תיקון והחלפת צמיגים"|"מוסקוביץ אהרן"|"204585988"
"60426"|"מוסך רון וצמיגי סארי"|"6"|"מוסך מורשה"|"הנפח 26 ת.ד.25070"|"חיפה"|"04-8414743"|"31250"|"195"|"תיקון וכוון מתלים ברכב"|"מוסקוביץ צבי"|"204585988"
"60427"|"ביבאר רזק - מ.ר מוטורוס"|"6"|"מוסך מורשה"|"ת.ד.67 גת הגלילית"|"גת בגליל"|"04-9563383"|"25251"|"10"|"מכונאות רכב בנזין"|"ביבאר גאזל"|"000000000"
"60427"|"ביבאר רזק - מ.ר מוטורוס"|"6"|"מוסך מורשה"|"ת.ד.67 גת הגלילית"|"גת בגליל"|"04-9563383"|"25251"|"20"|"מכונאות רכב דיזל"|"ביבאר גאזל"|"000000000"
"60427"|"ביבאר רזק - מ.ר מוטורוס"|"6"|"מוסך מורשה"|"ת.ד.67 גת הגלילית"|"גת בגליל"|"04-9563383"|"25251"|"130"|"תיקון והחלפת צמיגים"|"ביבאר פהד"|"000000000"
"60427"|"ביבאר רזק - מ.ר מוטורוס"|"6"|"מוסך מורשה"|"ת.ד.67 גת הגלילית"|"גת בגליל"|"04-9563383"|"25251"|"190"|"טרקטורים ומכונות ניידות"|"ביבאר גאזל"|"000000000"
"60427"|"ביבאר רזק - מ.ר מוטורוס"|"6"|"מוסך מורשה"|"ת.ד.67 גת הגלילית"|"גת בגליל"|"04-9563383"|"25251"|"205"|"שירות תיקון למזגן אויר לרכב"|"ביבאר גאזל"|"000000000"
"60430"|"מוסך אפי את בני בע מ"|"6"|"מוסך מורשה"|"ת.ד.3530"|"חדרה"|"04-6222856"|"38000"|"10"|"מכונאות רכב בנזין"|"כהן אפרים"|"512726324"
"60430"|"מוסך אפי את בני בע מ"|"6"|"מוסך מורשה"|"ת.ד.3530"|"חדרה"|"04-6222856"|"38000"|"20"|"מכונאות רכב דיזל"|"כהן אפרים"|"512726324"
"60432"|"סייד אחמד באסם - מוסך"|"6"|"מוסך מורשה"|"ת.ד.3260"|"סח'נין"|"050-7219420"|"20173"|"10"|"מכונאות רכב בנזין"|"סייד אחמד באסם"|"057022105"
